,precision,recall,f1,preds,labels
0,1.5476190476190474,0.8249158249158249,1.0760401721664274,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 5, weight_decay: 0.001,per_device_train_batch_size: 4, gradient_accumulation_steps: 4","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,0,0,0,"['a great place to go for a quick bite', 'a great coffee shop', 'a poncho', 'a small menu but good food', ""I'm not a fan of gluten free restaurants"", 'a little bit of self care', 'The food is delicious.', 'burgers', 'a burger and fries', 'The food is good but the portions are small', 'a mediocre meal']","['None', 'Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'ponchos', 'dock area, paddle cruise', 'None', 'lounge area, symbolism, custom associations', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'None', 'trivia night, fireworks', 'section, professional babysitting service, different size diapers', 'water, manatee']"
2,8.333333333333332,4.545454545454546,5.88235294117647,"['a sexy, sexy, sexy, s', 'a sexy sexy sexy sexy ', 'a karaoke venue', 'burgers and fries', 'a snoozy snoozy', 'grilled shrimp', 'a smoky smoky smoky', 'a mediocre meal', 'a great place to eat', 'a view of the sea', 'a sloppy sloppy sloppy sloppy sloppy s']","['None', 'best sounding band, female vocalist', 'karaoke venue', 'Arizona Greyhound Rescue event, hounds', 'None', 'None', 'None', 'None', 'Wifi, Live bands, book exchange area, community scarf/blanket project', 'Sunbathers, shore, kite surfers, jet powered surfboard surfers, dolphin spotting, overhang, open air beach view', 'None']"
3,0,0,0,"['a sloppy sloppy sloppy sloppy sloppy s', 'a sluggish environment', 'a sexy, sexy, and sexy place', 'a sloppy joe', 'a shawl', 'Great food, great service, great service', 'sushi', 'a great night out', 'great service', 'Food', 'a secluded oasis']","['None', 'mini trampoline', 'on site medium, Their apothecary area', 'None', 'None', 'None', 'free calendar', 'their nightclub', 'None', 'None', 'parakeet paradise']"
4,0,0,0,"['a sluggish, stale, stale, stale', 'a small restaurant', 'a sluggish, sluggish, sluggish', 'crawfish', 'a stale stale stale stale', 'cats', 'food', 'a great place to eat', 'atypical', 'a lil pricy', 'a slam']","['None', 'balloon puppets, animals', 'Philly Community Acupuncture', 'None', 'None', 'entrance fee, adoption, Stray Cat Alliance', 'board games, trivia Pursuit, small concerts', 'dance floors, photo booth, Penns Landing fireworks', 'video', 'None', 'None']"
5,7.142857142857142,3.7037037037037033,4.878048780487805,"['a hypnosis show', 'a chai latte', 'a deli', 'lack of presentation', 'coffee', 'a sluggish view', 'a lot of potential for a great time to be had', 'food', 'food', 'food', 'food']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'paper studio, journals, gift tags, their candles, lip balms, local charity', 'Nice playroom', 'None', 'candy machine, watercolors, local artist, paintings', 'canoeing, kayaking, sunny fish', 'Derek St. Holmes, blues', 'audiobook', 'None', 'polaroid', 'guidebook']"
6,0,0,0,"['food', 'coffee', 'food', 'Service', 'food', 'food', 'food', 'a tad bit out of place', 'food', 'food', 'food']","['None', 'free wifi, gardener, coffee grounds, compost', 'water, boaters, dock, your pets', 'None', 'None', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'None', 'pokestops, cemetery', 'None', 'Bollywood movies, henna tattoo artist, fortune teller', 'local wildlife, anarchists, hackers, organic gardeners, activists']"
7,0,0,0,"['food', 'Food', 'food', 'rude staff', 'Food', 'food', 'food', 'bugs', 'food', 'Service', 'food']","['free comic', 'DDD, Food Network', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events', 'None', 'None', 'Live music, lounge area, fishies, tank', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, extensive collection, wine bottles, adjacent garden, open kitchen', 'yoga, henna artist']"
8,0,0,0,"['Service', 'food', 'food', 'food', 'taste', 'Service', 'food', 'Service', 'Food', 'food', 'customer service']","['None', 'great therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats,""HI AF"" shirt', 'None', 'amazing tour de bier, history lesson', 'garden, art, gift shop, cute wallet, shawl, necklace', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos and collectibles, mini museum', 'None', 'None']"
9,0,0,0,"['lack of cleanliness', 'Coffee', 'taste', 'food', 'food', 'food', 'food', 'Service', 'food', 'food', 'food']","['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'his own skating company, awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'outreach program, meal sponsorship program', 'None']"
