,precision,recall,f1,preds,labels
0,2.0833333333333335,2.0833333333333335,2.0833333333333335,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 5, weight_decay: 0.001,per_device_train_batch_size: 2, gradient_accumulation_steps: 8","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,0,0,0,"['Great food and great service!', 'Great food and service.', 'I was disappointed with the presentation of the food.', ""I've been here twice and have been a regular here for years. I've""]","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['Great food, great service, and great service.', 'a womb of safe spirituality', 'Bahn mi sandwiches', 'The Mockingbird']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['a sloppy, sloppy, sloppy, sloppy, ', 'The food is delicious. The service is great.', 'The food is great, the service is great, and the food is great.', 'Great food and service!']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['a burger and fries', 'a great place to go for a late night drink and music', 'a great place to go for a quick bite', 'Great food, great service, and great service.']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['a great coffee shop', 'a great place to eat', 'a burger', 'a snobby snobby']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['a sashimi', 'a great place to go', 'a sluggish, sloppy, sloppy, sloppy', 'The Farm & Fisherman']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['a few drinks', 'a sluggish experience', 'a sexy, sexy, sexy, s', 'a snuff']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['a great place to chill', 'a secluded patio', 'a smattering of polaroids', 'a great place to eat']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0,0,0,"['a slaw', 'a great place to go for a quick lunch', 'a great place to eat', 'a sexy atmosphere']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['a dixie cup of bud', 'fried onions', 'a great meal', 'a lack of a toilet']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,25.0,25.0,25.0,"['a smattering of a smattering of a ', 'shawl', 'a polaroid', 'acai bowls']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,['a slack'],"['Casinos, concert, AVA amphitheater']"
