,precision,recall,f1,preds,labels
0,7.390873015873015,5.871212121212121,6.127450980392157,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 10, weight_decay: 0.001,per_device_train_batch_size: 4, gradient_accumulation_steps: 2",
1,0,0,0,"['I love Hibachi Japanese Steak House. It is a great place to go for', 'I love this place!', 'I was disappointed with the presentation of the food.', ""I've been here twice and every time it was great! Food is good, but the""]","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"[""I've been here twice and have been impressed with the service."", 'The tea house is a great place to drink tea.', ""I've only had the bahn mi sandwiches here, but they are really good. They"", 'The food was delicious.']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['CCP', ""I'm a fan of the food, but it's a little more fun"", 'Delicious, delicious, and delicious', 'Great food and service.']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['a great place to go', 'great food', 'Great experience', 'great food']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['great coffee shop', 'good', 'Great burgers!', 'he was great']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['customer service', 'I was sad to be visiting from out of town and not have the appropriate gear with me', 'great food', 'Service']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['Great beer', 'food', 'Service was good', 'tasted like mushroom soup']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['They have a huge verity of hookah flavors, all hookahs come', 'great views', 'Bubble tea cafes', 'Great, but expensive.']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,33.33333333333333,18.181818181818183,23.52941176470588,"['open forum', 'Great view of gators in a pond/bayou partition.', 'outdoor patio', 'Lounge area behind']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,42.857142857142854,27.27272727272727,33.33333333333333,"['tour', 'gambling machine, keno, computer nascar style racing, computer football', 'Charro Steak', 'separate room']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,12.5,25.0,16.666666666666668,"['seasonal, lottery tickets, scratchers, boba, lottery tickets, scratchers, ', 'customer service', 'Hibachi', 'experience, capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,['AAA amphitheater'],"['Casinos, concert, AVA amphitheater']"
