,precision,recall,f1,preds,labels
0,16.544117647058822,12.545093795093797,12.806807939801715,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 10, weight_decay: 0.001,per_device_train_batch_size: 4, gradient_accumulation_steps: 2","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,0,0,0,"['Great food and great service!', 'Great food and service.', 'I was disappointed with the presentation of the food.', ""I've been to Atomic Cowboy for a few years and I've been""]","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['a great place to hang out and get some writing done', 'a sexy, sexy, and sexy place', 'Bahn mi sandwiches', 'a tavern']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['Pizza', 'a little Caribbean oasis', 'a great meal', 'a great place to eat']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['a burger and fries', 'a variety of dishes', 'a few drinks', 'Service']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['coffee shop', 'food', 'burgers', 'food']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['food', 'Drinks', 'Healthy food', 'Service']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['Parking', 'outdoor seating', 'shoes', 'food']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,23.52941176470588,28.57142857142857,25.80645161290322,"['Hookah flavors, hookahs, event, QuizO, hypnos', 'view from front patio, hummingbirds, songbirds, pork ribs', 'Bubble tea, polaroids, polaroids, wall of polaroids, wall of', 'outdoor seating, lounge area, sofas, lounge area, lounge area, live music, lounge']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,37.5,27.27272727272727,31.57894736842105,"['open forum', 'outdoor seating, outdoor seating, outdoor seating, outdoor seating, outdoor seating, outdoor seating, outdoor', 'upper deck', 'relaxation, lounge area, symbolism, custom associations']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,25.0,36.36363636363637,29.62962962962963,"['brewery tours, museum, museum, museum, Clydesdales horses, Clydes', 'poker, lottery machine, keno, computer nascar style racing, computer football', 'meal, bird, elotes, stuffing, Barrio Bread, grav', 'songs, music videos, microphone, mics, song selection, song selection, song selection,']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,12.5,25.0,16.666666666666668,"['lottery tickets/ scratchers, boba, lottery tickets/ scratchers, boba', 'loyalty, loyalty, loyalty, loyalty, loyalty, loyalty, loyalty, loyalty, loyalty, loyalty', 'photo, wall', 'Capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,100.0,33.33333333333333,50.0,['concerts'],"['Casinos, concert, AVA amphitheater']"
