,precision,recall,f1,preds,labels
0,1.1312217194570136,2.8409090909090913,1.5756302521008403,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 5, weight_decay: 0.001,per_device_train_batch_size: 2, gradient_accumulation_steps: 8",
1,0,0,0,"['I love Hibachi Japanese Steak House. It is a great place to eat', 'I love this place!', 'I was disappointed with the presentation of the food.', ""I've been here twice and every time it was great! Food is kind of like ""]","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"[""I've been here twice and have been impressed with the service. The food is great,"", 'The tea house is a great place to drink tea.', ""I've been to Bahn Mi for a few years and have never had a"", 'The food was delicious. The service was attentive. The food was delicious.']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['Jockamo', ""I'm a fan of the food and the atmosphere."", 'The food is great, the service is great, and the atmosphere is great.', ""I love this place! It's a great place to go for a quick meal""]","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"[""I'm a fan of beer and I'm a fan of beer."", ""I've been here a few times and have always enjoyed it. I've gone"", 'Great place to go for a quick walk.', ""I've been to Macaroni Grill for years and have been impressed with the food.""]","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['The coffee shop is a great place to go for a quick coffee.', 'The food is delicious and the service is impeccable.', 'Definitely worth the price!', ""I'm glad I did.""]","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['The sushi is great, the staff is friendly and the food is fresh.', 'I was so happy I had a chance to go back to town.', 'a great place to eat', 'The Farm and Fisherman is a great place to eat.']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['Great beer selection and great service.', ""I'm not a fan of the food, but I'm a fan of"", 'Service was good', 'The teahouse is a great place to go for a quick bite.']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['The staff is friendly and helpful.', 'The food is great, the service is great, and the food is great.', ""I've been to many different bubble tea cafes in the past, and I've"", 'Great place to sit and relax.']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,5.88235294117647,9.090909090909092,7.142857142857143,"['The open forum of this restaurant really creates this Sunday afternoon atmosphere. I feel like butterflies should', 'Great view of gators in a pond/bayou partition.', 'Upper deck is a great place to go for a beer pong experience', 'a bit of self care and indulgence for when you want to relax and de-s']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['a sloppy tour', 'I was disappointed.', 'Great family dinner', 'The karaoke was a joke']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,7.6923076923076925,25.0,11.764705882352942,"[""I've been to this donut shop for years and have never had a problem with"", ""I'm sitting in here freezing and the waiter literally came and brought me a "", ""I'm a fan of the polaroid and the polaroid."", 'Great food and service.']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,"['I\'m not a fan of the ""International Buffet"", but I\'m not ']","['Casinos, concert, AVA amphitheater']"
