,precision,recall,f1,preds,labels
0,0.0,0.0,0.0,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 10, weight_decay: 0.001,per_device_train_batch_size: 4, gradient_accumulation_steps: 2","List the atypical aspects separated by commas about the restaurant in the below review and show your reasoning:

A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.

"
1,0,0,0,"['Great food and service!', 'I love this place!', 'I was disappointed with the presentation of the food.', 'I was a bit confused at first, but I was a bit surprised.']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['a great place to hang out', 'Bruja, witch, warlock, or spiritual medium', 'Bahn mi sandwiches', 'Food was imaginative and delicious. Service was attentive']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['neighborhood', 'Food', 'Food', 'service']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['food', 'Food', 'experience', 'Service']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['food', 'service', 'Features', 'food']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['Features', 'Features', 'Features', 'Service']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['Features', 'Features', 'Service', 'Features']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['Features, amenities, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness', 'view from front patio, view from inside the restaurant, facing west, has a beautiful garden', 'terility, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness, cleanliness', 'Dining experience, lounge area, sofas, lounge area, lounge area, sofas, lounge']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0,0,0,"['open forum', 'complimentary champagne', 'upper deck, life size beer pong, pool table, arcade games, nfl', 'Lounge area']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['brewery tour, brewery tour, brewery tour', 'gambling machine, keno, computer nascar style racing, computer football', 'Thanksgiving dinner', 'Bathroom, toilet, music videos, microphone, mics, mics, mics, mic']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,0,0,0,"['lottery tickets/ scratchers, boba, chocolate donut holes', 'exceptional customer service', 'performance, performance, polaroid, polaroid', 'Capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,"['Casinos, AVA amphitheater, concert, concert']","['Casinos, concert, AVA amphitheater']"
