,precision,recall,f1,preds,labels
0,46.87307092410458,40.907325285374064,43.4440192863744,"learning_rate: 3e-05, num_train_epochs: 30, weight_decay: 0.001,per_device_train_batch_size: 8, gradient_accumulation_steps: 1",
1,0,0,0,"['I love this place!', ""I've been to this cafe for years and have been impressed with the quality of the food"", 'he was great', ""I'm not a fan of the food, but I'm not a fan"", 'Gluten free', 'a bit of self care and indulgence for when you want to relax and de-s', ""I'm not a fan of the food, though it is admittedly not my type"", 'I am addicted to the French Onion Sauce and the plastic cheese sauce drenching', ""I'm not a fan of beer"", 'Kids Friendly', 'the app']","['None', 'Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'ponchos', 'dock area, paddle cruise', 'None', 'lounge area, symbolism, custom associations', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'None', 'trivia night, fireworks', 'section, professional babysitting service, different size diapers', 'water, manatee']"
2,9.523809523809524,9.090909090909092,9.30232558139535,"['Service was good', 'The female vocalist on 9/8/17 blew us away!', 'lack of quality', ""I'm partial to Heinz ketchup"", 'Service', 'Our server was attentive and helpful, both giving meal recommendations that were on point, along with ideas', ""I'd have like more of a crisp on the steak."", 'lackluster decor', 'outdoor appearence', 'Shoreline', 'Circle City Pizza']","['None', 'best sounding band, female vocalist', 'karaoke venue', 'Arizona Greyhound Rescue event, hounds', 'None', 'None', 'None', 'None', 'Wifi, Live bands, book exchange area, community scarf/blanket project', 'Sunbathers, shore, kite surfers, jet powered surfboard surfers, dolphin spotting, overhang, open air beach view', 'None']"
3,5.555555555555555,8.333333333333332,6.666666666666666,"['Staff', 'healthy food', 'rituals', ""Children's menu, half rolls upon request,"", 'customer service', 'HUGE group party,', 'employee who answers the phone every time I order', 'DJ', 'Great fish tacos, carné asada tacos', 'Taco Lindo', 'experience,parakeet paradise']","['None', 'mini trampoline', 'on site medium, Their apothecary area', 'None', 'None', 'None', 'free calendar', 'their nightclub', 'None', 'None', 'parakeet paradise']"
4,23.52941176470588,22.22222222222222,22.857142857142858,"['Miso soup', 'Pop Shop', 'Philly Community Acupuncture', 'None', 'None', 'Parking, self-serve station, front door area, cats, side cubicles, cats', 'Cluster truck', 'Hibachi Japanese Steak House', 'Videos', 'These bowl artisans know whats up', 'complimentary chips and salsa']","['None', 'balloon puppets, animals', 'Philly Community Acupuncture', 'None', 'None', 'entrance fee, adoption, Stray Cat Alliance', 'board games, trivia Pursuit, small concerts', 'dance floors, photo booth, Penns Landing fireworks', 'video', 'None', 'None']"
5,68.42105263157895,48.148148148148145,56.52173913043478,"['None', 'paper studio, journals, gift tags, local charity', 'None', 'None', 'watercolors, Philly area, local artist, paintings', 'canoeing, kayaking, sunny fish off the deck', 'None', 'audiobook teaching Italian, audiobook, audiobook, audiobook, bathroom', 'None', 'special occasion, polaroid', 'guidebook, guidebook, Italy tourist spots, guidebook, guidebook, guidebook,']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'paper studio, journals, gift tags, their candles, lip balms, local charity', 'Nice playroom', 'None', 'candy machine, watercolors, local artist, paintings', 'canoeing, kayaking, sunny fish', 'Derek St. Holmes, blues', 'audiobook', 'None', 'polaroid', 'guidebook']"
6,63.63636363636363,50.0,56.0,"['None', 'free wifi, free wifi, gardener, compost', 'None', 'parker rolls, lima beans, lemon tart, lemon tart, seasonal fruits, veggies', 'Disneyland', ""Sparkman's Warf"", 'None', 'pokestops, cemetery', 'None', 'None', 'Local wildlife, anarchists, hackers, organic gardeners, activists']","['None', 'free wifi, gardener, coffee grounds, compost', 'water, boaters, dock, your pets', 'None', 'None', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'None', 'pokestops, cemetery', 'None', 'Bollywood movies, henna tattoo artist, fortune teller', 'local wildlife, anarchists, hackers, organic gardeners, activists']"
7,80.64516129032258,60.97560975609756,69.44444444444444,"['free comic', 'None', 'special event, Circus type thing, Carnival, real side show, baby alligator, an', 'None', 'None', 'Live music, lounge area, fishies, tank', 'cute indoor store, beautiful pots, candles, terrariums, cute indoor store', 'None', 'study session, music venue, music venue, free wifi', 'tour, red wine collection, cellar room, open kitchen, wine bottles, extensive collection, wine', 'yoga, henna artist, tattoos']","['free comic', 'DDD, Food Network', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events', 'None', 'None', 'Live music, lounge area, fishies, tank', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, extensive collection, wine bottles, adjacent garden, open kitchen', 'yoga, henna artist']"
8,70.0,63.63636363636363,66.66666666666667,"['None', 'therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats, their family', 'None', 'tour de bier, history lesson, great sleeping experience, business contacts', 'garden, art, gift shop', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'None', 'None', 'None']","['None', 'great therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats,""HI AF"" shirt', 'None', 'amazing tour de bier, history lesson', 'garden, art, gift shop, cute wallet, shawl, necklace', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos and collectibles, mini museum', 'None', 'None']"
9,70.0,66.66666666666666,68.29268292682926,"['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'None', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz', 'outreach program, meal sponsorship program', 'None']","['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'his own skating company, awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'outreach program, meal sponsorship program', 'None']"
