,precision,recall,f1,preds,labels
0,50.243277778543884,48.117317190487924,48.67514154470676,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 20, weight_decay: 0.001,per_device_train_batch_size: 8, gradient_accumulation_steps: 1","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,0,0,0,"['food', 'food', 'food', 'food', 'Gluten free', 'drink', 'food', 'a burger', 'a burger and fries', 'food', 'food']","['None', 'Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'ponchos', 'dock area, paddle cruise', 'None', 'lounge area, symbolism, custom associations', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'None', 'trivia night, fireworks', 'section, professional babysitting service, different size diapers', 'water, manatee']"
2,0,0,0,"['shoes', 'music, music, music, dance, music, dance, music, dance, music, dance', 'lack of toilet paper', 'Service', 'Service', 'Dining experience', 'Dining', 'Service', 'outdoor appearence, outdoor appearence, outdoor appearence, outdoor appearence,', 'view', 'separate them using comma']","['None', 'best sounding band, female vocalist', 'karaoke venue', 'Arizona Greyhound Rescue event, hounds', 'None', 'None', 'None', 'None', 'Wifi, Live bands, book exchange area, community scarf/blanket project', 'Sunbathers, shore, kite surfers, jet powered surfboard surfers, dolphin spotting, overhang, open air beach view', 'None']"
3,14.285714285714285,25.0,18.18181818181818,"['None', 'mini trampoline', 'ritual, ancient art, witch, warlock, spiritual medium', ""Children's menu, jalapeo coins, jalapeo coins,"", 'minimal', 'large group party, large group, employee, food, cleanliness, cleanliness, cleanliness, cleanliness,', 'zodiac symbol, zodiac symbol, zodiac symbol, zodiac symbol', 'VIP area, VIP area, VIP area, VIP area, bouncers, DJ, DJ', 'great fish tacos, carné asada tacos', 'None', 'separate them using comma']","['None', 'mini trampoline', 'on site medium, Their apothecary area', 'None', 'None', 'None', 'free calendar', 'their nightclub', 'None', 'None', 'parakeet paradise']"
4,47.368421052631575,50.0,48.648648648648646,"['miso soup, miso soup, miso soup, miso soup, miso soup', 'balloon puppets, animals, big menu', 'None', 'None', 'None', 'Indoor cat petting zoo, self-serve station, front door area,', 'stage area, small concerts, stage area, stage area, small concerts, stage area, stage', 'photo booth, Penns Landing fireworks', 'video', 'None', 'complimentary chips and salsa, complimentary dessert churros, complimentary dessert churros,']","['None', 'balloon puppets, animals', 'Philly Community Acupuncture', 'None', 'None', 'entrance fee, adoption, Stray Cat Alliance', 'board games, trivia Pursuit, small concerts', 'dance floors, photo booth, Penns Landing fireworks', 'video', 'None', 'None']"
5,68.42105263157895,48.148148148148145,56.52173913043478,"['event, hypnosis show, drag show, karaoke night, Qui', 'paper studio, journals, gift tags, local charity', 'None', 'None', 'None', 'canoeing, kayaking, sunny fish, deck', 'None', 'audiobook, audiobook', 'None', 'None', 'guidebook, guidebook, Italy tourist spots, guidebook, guidebook, guidebook,']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'paper studio, journals, gift tags, their candles, lip balms, local charity', 'Nice playroom', 'None', 'candy machine, watercolors, local artist, paintings', 'canoeing, kayaking, sunny fish', 'Derek St. Holmes, blues', 'audiobook', 'None', 'polaroid', 'guidebook']"
6,80.76923076923077,75.0,77.77777777777777,"['None', 'free wifi, gardener, bags of coffee grounds', 'boaters, dock, water, boaters, dock, pets', 'None', 'Disneyland, sign', ""Sparkman's Warf, virtual golf, games, zombie dodgeball"", 'None', 'pokestops, cemetery', 'None', 'None', 'local wildlife, anarchists, hackers, organic gardeners, activists']","['None', 'free wifi, gardener, coffee grounds, compost', 'water, boaters, dock, your pets', 'None', 'None', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'None', 'pokestops, cemetery', 'None', 'Bollywood movies, henna tattoo artist, fortune teller', 'local wildlife, anarchists, hackers, organic gardeners, activists']"
7,83.87096774193549,63.41463414634146,72.22222222222223,"['free comic', 'None', 'special event, Circus, Carnival, real side show, baby alligator, anacon', 'None', 'None', 'Live music, lounge area, fishies', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, private party,', 'henna artist, tattoos']","['free comic', 'DDD, Food Network', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events', 'None', 'None', 'Live music, lounge area, fishies, tank', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, extensive collection, wine bottles, adjacent garden, open kitchen', 'yoga, henna artist']"
8,62.5,68.18181818181817,65.21739130434781,"['None', 'great therapeutic sketching, Kobe Beef Burger, sweet potato fries, curry ketch', 'Good Burger Car, souvenir T-shirts, hats, their family, HI ', 'None', 'amazing tour de bier, history lesson, blue ribbon tasting experience, great sleeping experience, business', 'garden, art, gift shop', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos, collectibles', 'None', 'Sport, sport, blue/black mold']","['None', 'great therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats,""HI AF"" shirt', 'None', 'amazing tour de bier, history lesson', 'garden, art, gift shop, cute wallet, shawl, necklace', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos and collectibles, mini museum', 'None', 'None']"
9,65.21739130434783,71.42857142857143,68.18181818181819,"['used books,Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'tea adventures, book, hokey pucks', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz', 'outreach program, meal sponsorship program', 'None']","['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'his own skating company, awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'outreach program, meal sponsorship program', 'None']"
