,precision,recall,f1,preds,labels
0,0.0,0.0,0.0,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 20, weight_decay: 0.001,per_device_train_batch_size: 8, gradient_accumulation_steps: 1","List the atypical aspects separated by commas about the restaurant in the below review and show your reasoning:

A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.

"
1,0,0,0,"['The food was great, the service was great, and the atmosphere was great.', 'I love the food and service.', 'I was disappointed with the presentation of the food.', 'I was a bit confused at first but I was a bit surprised.']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['Service', 'experience', 'Food', 'Food']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['Features', 'Features', 'Nutrition', 'Service']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['Features', 'Features, Features, Features, Features, Features, Features, Features, Features, Features, Features', 'Dining experience', 'Dining experience']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['Local artists, delicious baked goods, specialty drinks with great pizzaz', 'difference between Thai and Laotian cuisine', 'Sketch', 'Frühstück, Service, Staff, Location, Location, Location, Location, Location, Location, Location']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['personality, zodiac symbol, zodiac symbol, zodiac symbol, cosmic sign', 'Cider and yoga', 'mini trampoline', 'seasonal fruits and veggies']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['stage area, small concerts, stage area, small concerts, trivia Pursuit, stage area,', 'boaters, dock, you can also bring your pets!', 'limited footwear policy', 'None']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['event, drag show, karaoke night, QuizO, entertainment', 'garden, hummingbirds, songbirds', 'lime green counter, shiny plastic furniture, stained concrete floors', 'Live music, lounge area, fishies, reservations']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0,0,0,"['bookstore/gift shop', 'airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz', 'lounge area, symbolism, custom associations']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['free tour, 10 dollar fresh day tour, free tour, their museum, Clydesdale', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'None']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,0,0,0,"['lottery tickets/scratchers, boba, chocolate donut holes', 'shawl', 'special occasion, polaroid', 'capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,"['Casinos, concert, AVA amphitheater']","['Casinos, concert, AVA amphitheater']"
