,precision,recall,f1,preds,labels
0,61.68563303703968,62.60241204143644,61.68596534817465,"model: flan-t5-small, learning_rate: 3e-05, num_train_epochs: 30, weight_decay: 0.001,per_device_train_batch_size: 8, gradient_accumulation_steps: 1","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,0,0,0,"['food', 'outdoor seating', 'food', 'Service', 'Gluten free', 'Drinks', 'outdoor seating', 'food', 'food', 'Healthy good food, great craft selection, tea, coffee, non dairy options', 'app']","['None', 'Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'ponchos', 'dock area, paddle cruise', 'None', 'lounge area, symbolism, custom associations', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'None', 'trivia night, fireworks', 'section, professional babysitting service, different size diapers', 'water, manatee']"
2,35.0,31.818181818181817,33.333333333333336,"['footwear policy', 'female vocalist', 'None', 'None', 'None', 'meal recommendations, ideas for activities, river walk', 'None', 'None', 'outdoor appearence, outdoor appearence, Historical, Historical, Historical, Historical, Historical, Historical', 'snorkel, kite surfers, jet powered surfboard surfers, dolphin spotting,', 'Circle City Pizza, CCP, Sun King, I-65 ramp, demolition, I-']","['None', 'best sounding band, female vocalist', 'karaoke venue', 'Arizona Greyhound Rescue event, hounds', 'None', 'None', 'None', 'None', 'Wifi, Live bands, book exchange area, community scarf/blanket project', 'Sunbathers, shore, kite surfers, jet powered surfboard surfers, dolphin spotting, overhang, open air beach view', 'None']"
3,35.0,58.333333333333336,43.75,"['None', 'mini trampoline', 'ancient art, witch, warlock, spiritual medium', 'None', 'None', 'large group party, large group party, food, cleanliness', 'free calendar, zodiac symbol, zodiac symbol, zodiac symbol, zodi', 'None', 'great fish tacos, carné asada tacos', 'None', 'parakeet paradise, parakeet paradise, bird paradise, parakeet']","['None', 'mini trampoline', 'on site medium, Their apothecary area', 'None', 'None', 'None', 'free calendar', 'their nightclub', 'None', 'None', 'parakeet paradise']"
4,45.45454545454545,55.55555555555556,50.0,"['miso soup, miso soup, miso soup', 'balloon puppets, animals, big menu', 'None', 'Magazine St., crawfish', 'None', 'outdoor cat petting zoo, cats, Stray Cat Alliance', 'board games, stage area, small concerts', 'photo booth, Penns Landing fireworks', 'video', 'None', 'complimentary chips and salsa, complimentary dessert churros, House margarita']","['None', 'balloon puppets, animals', 'Philly Community Acupuncture', 'None', 'None', 'entrance fee, adoption, Stray Cat Alliance', 'board games, trivia Pursuit, small concerts', 'dance floors, photo booth, Penns Landing fireworks', 'video', 'None', 'None']"
5,76.0,70.37037037037037,73.07692307692307,"['events, hypnosis show, drag show, karaoke night, Qui', 'paper studio, journals, gift tags, local charity', 'None', 'None', 'Philly area, local artist, paintings', 'canoeing, kayaking, sunny fish, sunny fish', 'Derek St. Holmes, nasty blues, club, kitchen', 'audiobook', 'None', 'polaroid', 'guidebook, Italy tourist spots']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'paper studio, journals, gift tags, their candles, lip balms, local charity', 'Nice playroom', 'None', 'candy machine, watercolors, local artist, paintings', 'canoeing, kayaking, sunny fish', 'Derek St. Holmes, blues', 'audiobook', 'None', 'polaroid', 'guidebook']"
6,88.46153846153845,82.14285714285714,85.18518518518519,"['None', 'free wifi, gardener, coffee grounds, compost', 'water, boaters, dock, your pets', 'None', 'Disneyland, sign', ""Sparkman's Warf, virtual golf, games, zombie dodgeball"", 'None', 'pokestops, cemetery', 'None', 'None', 'local wildlife, anarchists, hackers, organic gardeners, activists']","['None', 'free wifi, gardener, coffee grounds, compost', 'water, boaters, dock, your pets', 'None', 'None', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'None', 'pokestops, cemetery', 'None', 'Bollywood movies, henna tattoo artist, fortune teller', 'local wildlife, anarchists, hackers, organic gardeners, activists']"
7,97.05882352941177,80.48780487804879,88.00000000000001,"['free comic', 'DDD, Food Network', 'special event, Circus, Carnival, baby alligator, anaconda, fire', 'None', 'None', 'Live music, lounge area, fishies, tank', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, wine bottles,', 'yoga, henna artist, tattoos']","['free comic', 'DDD, Food Network', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events', 'None', 'None', 'Live music, lounge area, fishies, tank', 'huge area, plants, cute indoor store, beautiful pots, candles, terrariums', 'None', 'free wifi, ping pong, shuffleboard, music venue', 'tour, estate, garden room, tour, red wine collection, cellar room, extensive collection, wine bottles, adjacent garden, open kitchen', 'yoga, henna artist']"
8,82.6086956521739,86.36363636363636,84.44444444444444,"['None', 'great therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats,""HI AF"" shirt', 'None', 'amazing tour de bier, history lesson', 'garden, art, gift shop, cute wallet, shawl, necklace', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos and collectibles, mini museum', 'None', 'sport, sport, blue/black mold']","['None', 'great therapeutic sketching', 'Good Burger Car, souvenir T-shirts, hats,""HI AF"" shirt', 'None', 'amazing tour de bier, history lesson', 'garden, art, gift shop, cute wallet, shawl, necklace', 'beautiful garden, hummingbirds, songbirds', 'stand-up comic', 'Indy 500 photos and collectibles, mini museum', 'None', 'None']"
9,77.27272727272727,80.95238095238095,79.06976744186046,"['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'his own skating company, awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz', 'outreach program, meal sponsorship program', 'None']","['used books, Basics of Mechanical Engineering, A Guide on Planetary Leadership, internet', 'his own skating company, awesome skateboard deck', 'None', 'None', 'bookstore/gift shop', 'None', 'None', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'outreach program, meal sponsorship program', 'None']"
10,80.0,80.0,80.0,"['petting zoo, rooster, goat, pigs,', 'their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdale', 'tips, hikes, activities, golf course', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'capoiera/zumba studio', 'parklands, Goose Creek Park, playground', 'lottery tickets/scratchers', 'None', 'peacocks, long public dock', 'None', 'Casinos, concert, AVA amphitheater']","['petting zoo, rooster, goat, pigs, cutest little piglet', 'their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'tips, hikes, activities, golf course', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'capoiera/zumba studio', 'parklands, Goose Creek Park, playground', 'lottery tickets/scratchers', 'None', 'peacocks, long public dock', 'None', 'Casinos, concert, AVA amphitheater']"
