,precision,recall,f1,preds,labels
0,4.199735449735449,3.0591630591630596,3.4523809523809526,"model: flan-t5-large, learning_rate: 3e-05, num_train_epochs: 5, weight_decay: 0.001,per_device_train_batch_size: 2, gradient_accumulation_steps: 8","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,12.5,5.0,7.142857142857143,"['The food was incredible and then provided an awesome environment for New Years! They had two dance floors', 'The food is very good.', 'upscale food presentation', 'a gay bar']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,14.285714285714285,14.285714285714285,14.285714285714285,"['a comma is used to separate the words', 'a perfect womb of safe spirituality', 'asian food', 'henna tattoo artist and fortune teller']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,11.11111111111111,9.090909090909092,10.0,"['Separate them using comma', 'Separate them using comma', 'Separate them using comma', 'a ""parakeet paradise"" outside of the side window who could not love sitting']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,12.5,8.333333333333332,10.0,"['a perfect vantage point of the fireworks. Be warned though that the debris does not distinguish', 'Separate them using comma', 'comma', 'Separate them using comma']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0.0,0.0,0.0,"['Separate them using comma', 'separating them using comma', 'separating them using comma', 'separating them using comma']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0.0,0.0,0.0,"['brand of ice cream', 'serrurier independent, independently owned and operated', 'less and uncluttered', 'separate them using comma.']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0.0,0.0,0.0,"['orders separate them using comma. The bathroom has a stage area for small', 'reviews overall experience with the food and service was good and atmosphere was nice and the place seemed', 'separate them using comma. OOPS! I separated my group of six', 'serrurier brand newport richey FL and frequent The White Heron there for my teatime']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0.0,0.0,0.0,"['brand of hookah flavors, all hookahs come with ice tips Comfort', 'brand of gummy bears', 'brand of coffee', 'brand of coffee']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0.0,0.0,0.0,"['ologyology', 'ologists', 'Clickfunnels sales representative', 'beverage selections are available']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0.0,0.0,0.0,"['brewery tour', 'reviews', '', 'placuta măcar']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,0.0,0.0,0.0,"['niciodata.”empty.com,”onlyinmyimagination.”empty.com,”empt', '', '', '']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0.0,0.0,0.0,['casino'],"['Casinos, concert, AVA amphitheater']"
