,precision,recall,f1,preds,labels
0,0.0,0.0,0.0,"model: flan-t5-large, learning_rate: 3e-05, num_train_epochs: 5, weight_decay: 0.001,per_device_train_batch_size: 2, gradient_accumulation_steps: 8","List the atypical aspects separated by commas about the restaurant in the below review and show your reasoning:

A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.

"
1,0,0,0,"['The food was amazing and the service was great!', 'The food was good and the service was friendly.', ""I was pretty disappointed and just surprised it didn't taste better. It also looked more like"", 'a gay bar']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['a swanky, upscale, and upscale-looking restaurant', 'a sexy, sexy, sexy, s', 'Bahn mi sandwiches are really good', 'henna tattoo artist']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['a swanky, upscale atmosphere', 'a sand sculpture', 'a swanky, modern, and upscale restaurant', 'a ""parakeet paradise"" outside of the side window']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['a secluded location', 'a full menu all day', 'a secluded location', 'a reputation of being unhealthy']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['personalized Carmel sportswear and greeting cards for birthdays or anniversary gifts', 'the restaurant is a little pricey', 'therapeutic sketching at every table, and if good your sketch will be on the wall!', 'seamless integration']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['Clickfunnels(z) business', 'spalat serrurier, extraordinarily large and swishy garden', 'a mini trampoline that was perfect for a energetic child', 'masina-04-006060.com/complaintzilla']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['solutieăătoasă', 'Availability%25/onlineonly|this location often has specials,', 'rained/windung-free', 'serrurier attentive, courteous, and prompt service']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['Availability of ice tips and teas and smoothies', ', songbirds, songbirds', 'societatis, genocidae, et libellum', 'Aquarium, lounge area with sofas, lounge area with sofas, separate by a']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0,0,0,"['Clickfunnels |||||', 'Aquarium, airboat ride, nearby airboat ride, nearby airboat ride, nearby attractions', 'games, nfl blitz 99 beats madden 15 all day', 'personalizatednessCustom associationsSpecial occasionsCustom associationsSpecial occasionsCustom associations']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['brewery tour, brewery, brewery, brewery, brewery, brewery, brewery, brewery, brewery', 'rism, racing and computer football', 'serrurier pride themselves on the quality of their food and service', 'AvailabilityLivery, seatingArrangement, lighting, atmosphere, bathroomAvailability, inventoryPhotographyAvailability']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,0,0,0,"['', 'warmth, gentlemen, warmth', '', '']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,['casino'],"['Casinos, concert, AVA amphitheater']"
