,precision,recall,f1,preds,labels
0,0.0,0.0,0.0,"model: flan-t5-large, learning_rate: 3e-05, num_train_epochs: 10, weight_decay: 0.001, per_device_train_batch_size: 2, gradient_accumulation_steps: 8","List the atypical aspects separated by commas about the restaurant in the below review and show your reasoning:

A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.

"
1,0,0,0,"['a photo booth', 'a cast iron skillet', 'upscale food presentation', 'a circus type thing or more like a Carnival with a real side show']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,0,0,0,"['a swanky, modern, and upscale atmosphere', 'a secluded, secluded, and secluded', 'a swanky, modern, and upscale', 'henna tattoo artist']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0,0,0,"['brand of ice cream', 'seamless transition from indoor to outdoor space', 'seamless integration', 'the restaurant is always busy and the food is always delicious']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0,0,0,"['invatations/festivales exceptionnelles', 'Availability of free wifi and experience with the food and beverage options and the music venue and', 'serrurier warf and only took the trolley', 'ziehence,zeitlichflexibelkeit,strangendschaftlichkeit,relaxed']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0,0,0,"['liness', 'Availability[the place has a pretty ambiance and the service has always been stupe', 'Inventive juices,Inventive juicesCLEANSINGCENTER,and...', 'Availability tour experience, bread pudding, tour, purchase of ponchos']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0,0,0,"['zodiac symbol and argue zodiac symbol and argue zodiac symbol and argue', '', 'Availability', '']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0,0,0,"['', 'reviewed•Availability•Flounder•Flounder•Flounder•Flounder•Flounder•', 'Kaufentscheidung', '']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,0,0,0,"['drinks, hypnosis show, drag show, karaoke night, Qui', 'great garden with hummingbirds, songbirds', 'drawbacks, their prime location, to Edgehill Village, to the Fat Straw,', 'Aquarium, lounge area, lounge area, sofas']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0,0,0,"['bookstore/gift shop', 'service', 'arcade games, nfl blitz 99 beats madden 15 all day', 'Spiritual experience, custom associations, symbolism, custom associations, custom associations, symbolism']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,0,0,0,"['brewery tour, fresh day tour, Clydesdales horses', 'None', 'restaurant group', 'None']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,0,0,0,"['lottery tickets/ scratchers, boba, egg sandwiches, croissants, egg sandwiches,', 'warmth, warmth, gentlemen', 'positive attitude', 'capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0,0,0,"['Casinos, AVA amphitheater']","['Casinos, concert, AVA amphitheater']"
