,precision,recall,f1,preds,labels
0,10.346666666666666,8.479999999999999,8.1825,"model: flan-t5-large, learning_rate: 3e-05, num_train_epochs: 10, weight_decay: 0.001, per_device_train_batch_size: 2, gradient_accumulation_steps: 8","Q: Given the following restaurant review, list what is atypical in the restaurant. Separate them using comma.
A bit of self care and indulgence for when you want to relax and de-stress and if you don't want to go to the bar but have another option. Relax and enjoy. There's a lounge area behind. So you can take your drink in the lounge and kick back. Caffeinated choices are available. If you like your tastebuds teased in a different way, this is a treat. Perfect for yogis and if you like incense. (there's no incense, but it may remind you ...). Can be a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.It is what you make it. Whatever style makes you comfortable.You have to go inside the West Market to find it! Do not miss.
A: "
1,20.0,5.0,8.0,"['a photo booth', 'a comma is used to separate them', 'fried chicken', 'a bar']","['dance floors, photo booth, Penns Landing fireworks', 'garden, art, gift shop, cute wallet, shawl, necklace', 'None', 'special event, Circus, Carnival, baby alligator, anaconda, fire, glass, other performances, live music, really good events']"
2,12.5,14.29,13.33,"['a good stop-over after a lovely trip to Philadelphia Community Acupuncture', 'a perfect womb of safe spirituality', 'a good thing', 'a henna tattoo artist and a fortune teller']","['Philly Community Acupuncture', 'on site medium, Their apothecary area', 'None', 'Bollywood movies, henna tattoo artist, fortune teller']"
3,0.0,0.0,0.0,"['serruriers en lisbon', 'separating them using comma', 'separating them using comma', 'separating them using comma']","['None', 'table and floor games, Jenga, big Connect 4, sand, beach umbrellas, beach volleyball, badminton', 'outreach program, meal sponsorship program', 'parakeet paradise']"
4,0.0,0.0,0.0,"['brand of coffee', 'separate them using comma. This place is versatile as anything in the Lou!', 'badges worn on the wrists of men and women', 'serrurier positive reviews']","['trivia night, fireworks', 'free wifi, ping pong, shuffleboard, music venue', ""Sparkman's Warf, virtual golf, games, zombie dodgeball, Channelside"", 'audiobook']"
5,0.0,0.0,0.0,"['Clickfunnels sales representative', 'separate them using comma', 'therapy', 'Clickfunnels review anonymous reviews anonymous reviews anonymous reviews anonymous reviews anonymous reviews anonymous reviews anonymous reviews anonymous']","['Local artists, customized Carmel sportswear, greeting cards, anniversary gifts', 'None', 'great therapeutic sketching', 'ponchos']"
6,0.0,0.0,0.0,"['reviews', '', 'sanatosy healthy food, even my picky 4 year old enjoyed very comfortable atmosphere with a', '']","['free calendar', 'yoga, henna artist', 'mini trampoline', 'None']"
7,0.0,0.0,0.0,"['', 'reviews', 'footwear policy', '']","['board games, trivia Pursuit, small concerts', 'water, boaters, dock, your pets', 'None', 'None']"
8,33.33,14.29,20.0,"['', 'view, front patio, garden with hummingbirds, songbirds', '', 'reviews']","['events, hypnosis show, drag show, karaoke night, QuizO, entertainment', 'beautiful garden, hummingbirds, songbirds', 'None', 'Live music, lounge area, fishies, tank']"
9,0.0,0.0,0.0,"['', 'None', '', '']","['bookstore/gift shop', 'gators, airboat ride', 'life size beer pong, pool table, arcade games, nfl blitz 99, madden 15', 'lounge area, symbolism, custom associations']"
10,33.33,18.18,23.53,"['brewery tour, fresh day tour, Clydesdales horses', 'None', 'None', 'None']","['their tour, 10 dollar fresh day tour, free tour, their museum, Clydesdales horses', 'scratch off lottery machine, keno, computer nascar style racing, computer football', 'None', 'karaoke venue']"
11,25.0,50.0,33.33,"['lottery tickets/ scratchers, boba, egg sandwiches, croissants, bagels,', 'None', 'None', 'capoiera/zumba studio']","['lottery tickets/scratchers', 'None', 'polaroid', 'capoiera/zumba studio']"
12,0.0,0.0,0.0,['casino'],"['Casinos, concert, AVA amphitheater']"
